Color,Comment,Document group,Document name,Code,Beginning,End,Weight score,Segment,Modified by,Modified,Created by,Created,Area,Coverage %
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,ai monophthongization > a:,16,16,0,I,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:07:04,1,0.13
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,post-consonantal t > t deletion,16,16,0,don't,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:07:06,5,0.63
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,ai monophthongization > a:,18,18,0,my,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:07:11,2,0.25
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,post-consonantal t > t deletion,21,21,0,don't,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:07:28,5,0.63
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,ai monophthongization > a:,22,22,0,I,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:07:32,1,0.13
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,post-consonantal t > t realization,22,22,0,don't,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:07:36,5,0.63
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,post-consonantal t > t realization,23,23,0,don't,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:07:41,5,0.63
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,ai monophthongization > a:,24,24,0,I,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:07:45,1,0.13
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,post-consonantal t > t deletion,24,24,0,don't,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:07:47,5,0.63
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,ai monophthongization > a:,27,27,0,I,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:07:58,1,0.13
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,post-consonantal t > t realization,27,27,0,can't,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:08:23,5,0.63
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,ai monophthongization > a:,27,27,0,by,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:08:04,2,0.25
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,ai monophthongization > a:,27,27,0,myself,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:08:06,6,0.75
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,ai monophthongization > a:,29,29,0,I,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:08:14,1,0.13
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,post-consonantal t > t realization,29,29,0,can't,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:08:17,5,0.63
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,ai monophthongization > a:,29,29,0,by,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:08:28,2,0.25
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,ai monophthongization > a:,29,29,0,myself,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:08:29,6,0.75
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,post-consonantal t > t realization,30,30,0,don't,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:08:32,5,0.63
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,ai monophthongization > a:,31,31,0,I,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:08:37,1,0.13
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-dont_quit_me_baby,post-consonantal t > t deletion,31,31,0,don't,romeodetimmerman,2024-05-06 15:01:58,romeodetimmerman,2024-02-13 07:08:40,5,0.63
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,2,2,0,I,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:08:57,1,0.11
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,3,3,0,I,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:09:04,1,0.11
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,5,5,0,I,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:09:10,1,0.11
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,6,6,0,I,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:09:13,1,0.11
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,post-vocalic r > r deletion,7,7,0,for,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:09:21,3,0.33
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,post-vocalic r > r realization,11,11,0,you're,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:09:49,6,0.67
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,post-vocalic r > r realization,11,11,0,far,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:10:07,3,0.33
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,12,12,0,I,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:10:11,1,0.11
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,post-vocalic r > r deletion,13,13,0,for,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:10:22,3,0.33
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,14,14,0,I,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:10:28,1,0.11
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,post-vocalic r > r deletion,15,15,0,for,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:10:37,3,0.33
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,17,17,0,my,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:10:41,2,0.22
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,post-consonantal t > t deletion,17,17,0,didn't,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:10:45,6,0.67
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,post-consonantal t > t deletion,17,17,0,ain't,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:10:54,5,0.56
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,auxiliary verb > ain't,17,17,0,ain't,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:10:50,5,0.56
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,18,18,0,I,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:10:58,1,0.11
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,20,20,0,I,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:11:24,1,0.11
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,post-vocalic r > r deletion,21,21,0,for,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:11:39,3,0.33
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > ai,22,22,0,alright,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:11:44,7,0.78
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,24,24,0,my,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:11:48,2,0.22
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,post-consonantal d > d realization,24,24,0,told,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:11:52,4,0.45
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,26,26,0,my,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:11:57,2,0.22
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,post-consonantal t > t deletion,26,26,0,didn't,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:12:00,6,0.67
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,post-consonantal t > t deletion,26,26,0,can't,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:12:05,5,0.56
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,27,27,0,I,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:12:08,1,0.11
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,post-vocalic r > r deletion,28,28,0,for,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:12:18,3,0.33
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,29,29,0,I,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:12:23,1,0.11
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,30,30,0,I,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:12:32,1,0.11
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,31,31,0,I,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:12:36,1,0.11
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,32,32,0,I,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:12:40,1,0.11
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,ai monophthongization > a:,33,33,0,I,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:12:46,1,0.11
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,post-vocalic r > r deletion,33,33,0,for,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:12:51,3,0.33
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-in_the_mood,post-vocalic r > r deletion,33,33,0,your,romeodetimmerman,2024-05-06 15:02:37,romeodetimmerman,2024-02-13 07:12:53,4,0.45
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > ai,2,2,0,night,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:17:59,5,0.49
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,3,3,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:18:09,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,4,4,0,by,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:18:22,2,0.20
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,5,5,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:18:15,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ing ultimas > in,5,5,0,losing,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:18:17,6,0.59
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,6,6,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:18:20,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,post-consonantal d > d deletion,7,7,0,and ,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:18:24,3,0.29
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,8,8,0,by,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:18:27,2,0.20
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,post-vocalic r > r deletion,9,9,0,your,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:18:31,4,0.39
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ing ultimas > in,9,9,0,slipping,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:18:33,8,0.78
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,post-consonantal t > t realization,11,11,0,don't,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:18:45,5,0.49
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,post-consonantal t > t realization,11,11,0,ain't,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:19:10,5,0.49
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,auxiliary verb > ain't,11,11,0,ain't,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:19:04,5,0.49
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > ai,11,11,0,right ,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:19:12,5,0.49
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,12,12,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:19:16,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,third person singular > s realization,13,13,0,takes,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:19:19,5,0.49
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > ai,13,13,0,night ,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:19:23,5,0.49
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,14,14,0,by,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:19:28,2,0.20
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,15,15,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:19:32,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ing ultimas > in,15,15,0,losing,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:19:34,6,0.59
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,15,15,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:19:38,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,16,16,0,by,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:19:42,2,0.20
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,post-vocalic r > r deletion,17,17,0,your,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:19:47,4,0.39
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ing ultimas > in,17,17,0,slipping,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:19:49,8,0.78
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,21,21,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:19:59,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,22,22,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:20:04,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > ai,22,22,0,try,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:20:11,3,0.29
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,post-consonantal t > t realization,23,23,0,just,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:20:14,4,0.39
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,post-consonantal t > t deletion,23,23,0,don't,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:20:28,5,0.49
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,23,23,0,like,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:20:31,4,0.39
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,post-consonantal t > t realization,23,23,0,used,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:20:48,4,0.39
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,24,24,0,by,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:20:51,2,0.20
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,25,25,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:20:54,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ing ultimas > in,25,25,0,losing,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:20:57,6,0.59
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,26,26,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:20:59,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,28,28,0,by,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:04,2,0.20
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,post-vocalic r > r deletion,29,29,0,your,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:06,4,0.39
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ing ultimas > in,29,29,0,slipping,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:09,8,0.78
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,31,31,0,by,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:14,2,0.20
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,32,32,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:17,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ing ultimas > in,32,32,0,losing,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:19,6,0.59
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,33,33,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:21,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,34,34,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:24,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,35,35,0,by,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:28,2,0.20
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,post-vocalic r > r deletion,36,36,0,your,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:30,4,0.39
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ing ultimas > in,36,36,0,slipping,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:35,8,0.78
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,37,37,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:42,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,37,37,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:47,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,38,38,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:51,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,39,39,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:54,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,40,40,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:21:57,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,40,40,0,child ,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:22:11,5,0.49
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,post-consonantal d > d deletion,40,40,0,child ,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:22:14,5,0.49
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-sc-little_by_little,ai monophthongization > a:,44,44,0,I,romeodetimmerman,2024-05-06 15:03:20,romeodetimmerman,2024-02-13 07:22:02,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-so-bring_your_love_home,ai monophthongization > a:,2,2,0,I,romeodetimmerman,2024-05-06 15:03:56,romeodetimmerman,2024-02-13 07:22:53,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-so-bring_your_love_home,ai monophthongization > a:,4,4,0,I,romeodetimmerman,2024-05-06 15:03:56,romeodetimmerman,2024-02-13 07:22:58,1,0.10
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-so-bring_your_love_home,ai monophthongization > a:,4,4,0,my,romeodetimmerman,2024-05-06 15:03:56,romeodetimmerman,2024-02-13 07:23:00,2,0.19
●,,2010s_nonAA_nonUS > daniwilde,daniwilde-so-bring_your_love_home,post-vocalic r > r realization,5,5,0,where,romeodetimmerman,2024-05-06 15:03:56,romeodetimmerman,2024-02-13 07:23:27,5,0.48
