word,previous_word,next_word,artist,song_type,song,aae_feature,aae_realization,performance_type,time,social_group,year
ain't,I , drunk,albertcollins,cover,i_aint_drunk,auxiliary verb,1,studio,1980s,AA,1986
I,drunk ,'m,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1992
I,drunk ,'m,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1986
just,m , drinking,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1992
just,m , drinking,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1986
drinking ,,,albertcollins,cover,i_aint_drunk,ing ultimas,1,studio,1980s,AA,1992
drinking ,,,albertcollins,cover,i_aint_drunk,ing ultimas,1,studio,1980s,AA,1986
I,know , ain,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1992
I,know , ain,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1986
ain't,I , high,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1992
ain't,I , high,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1986
ain't,I , high,albertcollins,cover,i_aint_drunk,auxiliary verb,1,studio,1980s,AA,1992
ain't,I , high,albertcollins,cover,i_aint_drunk,auxiliary verb,1,studio,1980s,AA,1986
high ,,,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1992
high ,,,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1986
I,, just,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1992
I,, just,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1986
just,I , take,albertcollins,cover,i_aint_drunk,post-consonantal t,0,studio,1980s,AA,1992
just,I , take,albertcollins,cover,i_aint_drunk,post-consonantal t,0,studio,1980s,AA,1986
and,now , then,albertcollins,cover,i_aint_drunk,post-consonantal d,1,studio,1980s,AA,1992
and,now , then,albertcollins,cover,i_aint_drunk,post-consonantal d,1,studio,1980s,AA,1986
I,on , know,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1992
I,on , know,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1986
last,home , night,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1992
last,home , night,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1986
night ,,,albertcollins,cover,i_aint_drunk,ai monophthongization,0,studio,1980s,AA,1992
night ,,,albertcollins,cover,i_aint_drunk,ai monophthongization,0,studio,1980s,AA,1986
I,fuss , said,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1992
I,fuss , said,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1986
I,, don,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1992
I,, don,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1986
don't,I , care,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1992
don't,I , care,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1986
care ,,,albertcollins,cover,i_aint_drunk,post-vocalic r,0,studio,1980s,AA,1992
care ,,,albertcollins,cover,i_aint_drunk,post-vocalic r,0,studio,1980s,AA,1986
are,people , thinking,albertcollins,cover,i_aint_drunk,post-vocalic r,1,studio,1980s,AA,1992
are,people , thinking,albertcollins,cover,i_aint_drunk,post-vocalic r,1,studio,1980s,AA,1986
thinking ,,,albertcollins,cover,i_aint_drunk,ing ultimas,1,studio,1980s,AA,1992
thinking ,,,albertcollins,cover,i_aint_drunk,ing ultimas,1,studio,1980s,AA,1986
I,, ain,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1992
I,, ain,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1986
ain't,I , drunk,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1992
ain't,I , drunk,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1986
ain't,I , drunk,albertcollins,cover,i_aint_drunk,auxiliary verb,1,studio,1980s,AA,1992
ain't,I , drunk,albertcollins,cover,i_aint_drunk,auxiliary verb,1,studio,1980s,AA,1986
I,drunk ,'m,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1992
I,drunk ,'m,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1986
just,m , drinking,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1992
just,m , drinking,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1986
drinking ,,,albertcollins,cover,i_aint_drunk,ing ultimas,1,studio,1980s,AA,1992
drinking ,,,albertcollins,cover,i_aint_drunk,ing ultimas,1,studio,1980s,AA,1986
I,, ain,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1992
I,, ain,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1986
ain't,I , drunk,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1992
ain't,I , drunk,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1986
ain't,I , drunk,albertcollins,cover,i_aint_drunk,auxiliary verb,1,studio,1980s,AA,1992
ain't,I , drunk,albertcollins,cover,i_aint_drunk,auxiliary verb,1,studio,1980s,AA,1986
I,drunk , done,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1992
I,drunk , done,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1986
told,done , you,albertcollins,cover,i_aint_drunk,post-consonantal d,1,studio,1980s,AA,1992
told,done , you,albertcollins,cover,i_aint_drunk,post-consonantal d,1,studio,1980s,AA,1986
I,drunk , done,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1992
I,drunk , done,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1986
ain't,I , drunk,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1992
ain't,I , drunk,albertcollins,cover,i_aint_drunk,post-consonantal t,1,studio,1980s,AA,1986
ain't,I , drunk,albertcollins,cover,i_aint_drunk,auxiliary verb,1,studio,1980s,AA,1992
ain't,I , drunk,albertcollins,cover,i_aint_drunk,auxiliary verb,1,studio,1980s,AA,1986
doing,all , me,albertcollins,cover,i_aint_drunk,ing ultimas,1,studio,1980s,AA,1992
doing,all , me,albertcollins,cover,i_aint_drunk,ing ultimas,1,studio,1980s,AA,1986
I,actually ,'m,albertcollins,cover,i_aint_drunk,ai monophthongization,1,studio,1980s,AA,1992
